GEOID_TRACT_20,GEOID_TRACT_10
13175951001,13175950800
13175951001,13175951000
13175951001,13175951100
13175951001,13175951400
13175951002,13175950100
13175951002,13175950300
13175951002,13175950800
13175951002,13175950900
13175951002,13175951000
13175951100,13175951000
13175951100,13175951100
13175951400,13175951000
13175951400,13175951400
13177020101,13177020100
13177020102,13177020100
13177020200,13177020200
13177020301,13177020300
13177020302,13177020300
13177020403,13095000400
13177020403,13095010401
13177020403,13177020403
13177020404,13177020402
13177020405,13177020402
13179010101,13179010101
13179010101,13179010103
13179010102,13179010101
13179010102,13179010102
13179010102,13179010206
13179010103,13179010103
13179010202,13179010202
13179010204,13179010204
13179010205,13179010205
13179010206,13179010102
13179010206,13179010205
13179010206,13179010206
13179010207,13179010207
13179010208,13179010204
13179010208,13179010207
13179010208,13179010208
13179010301,13179010300
13179010302,13179010300
13179010302,13179010400
13179010401,13179010400
13179010401,13179010502
13179010402,13179010300
13179010402,13179010400
13179010501,13179010501
13179010501,13179010600
13179010503,13179010502
13179010504,13179010502
13179010600,13179010501
13179010600,13179010600
13179990000,13179990000
13181970100,13181970100
13181970200,13181970200
13183970101,13183970100
13183970101,13183980000
13183970102,13183970100
13183970201,13183970200
13183970202,13183970200
13183980000,13183980000
13185010101,13185010101
13185010102,13185010102
13185010103,13185010103
13185010201,13185010201
13185010203,13185010202
13185010204,13185010202
13185010301,13185010301
13185010302,13185010302
13185010401,13185010401
13185010403,13185010402
13185010404,13185010402
13185010500,13185010500
13185010601,13185010601
13185010604,13185010102
13185010604,13185010604
13185010700,13185010700
13185010801,13185010604
13185010801,13185010800
13185010802,13185010800
13185010900,13185010900
13185011000,13185010500
13185011000,13185011000
13185011100,13185011100
13185011200,13185011200
13185011301,13185011200
13185011301,13185011301
13185011302,13185011301
13185011302,13185011302
13185011401,13185011401
13185011402,13185011402
13185011402,13185011403
13185011404,13185011401
13185011404,13185011403
13185011405,13185011403
13185011500,13185010800
13185011500,13185011402
13185011500,13185011403
13185011500,13185011500
13185011600,13185011403
13185011600,13185011600
13187960103,13187960101
13187960104,13187960101
13187960105,13187960102
13187960105,13187960202
13187960106,13187960102
13187960203,13187960202
13187960203,13291000201
13187960204,13187960102
13187960204,13187960202
13187960205,13187960201
13187960206,13187960201
13189950100,13073030402
13189950100,13189950100
13189950200,13189950200
13189950300,13189950300
13189950401,13189950400
13189950402,13189950400
13189950500,13189950500
13191110101,13191110100
13191110102,13191110100
13191110102,13191110200
13191110103,13191110100
13191110103,13191990000
13191110201,13191110200
13191110202,13191110100
13191110202,13191110200
13191110300,13191110300
13191980000,13191980000
13191990000,13191990000
13193000100,13193000100
13193000200,13193000200
13193000300,13193000300
13193000300,13193000400
13193000400,13193000400
13195020100,13011970400
13195020100,13195020100
13195020200,13195020200
13195020300,13195020300
13195020400,13195020400
13195020400,13195020500
13195020501,13195020500
13195020502,13195020500
13195020600,13195020600
13197920100,13197920100
13197920200,13197920200
13199970501,13199970500
13199970502,13199970500
13199970600,13199970600
13199970701,13199970700
13199970702,13077170802
13199970702,13199970700
13199970702,13199970800
13199970801,13199970700
13199970801,13199970800
13199970802,13199970800
13201950100,13201950100
13201950100,13201950300
13201950200,13201950200
13201950300,13201950200
13201950300,13201950300
13205090100,13205090100
13205090200,13205090200
13205090300,13205090100
13205090300,13205090300
13205090401,13205090400
13205090402,13205090400
13205090501,13205090500
13205090502,13205090500
13207050101,13207050101
13207050101,13207050102
13207050102,13207050101
13207050102,13207050102
13207050200,13207050200
13207050301,13021013409
13207050301,13021013410
13207050301,13021013605
13207050301,13021013606
13207050301,13207050301
13207050302,13207050302
13209950100,13209950100
13209950200,13209950200
13209950300,13209950300
13211010100,13211010100
13211010100,13219030300
13211010200,13211010200
13211010200,13211010300
13211010301,13211010100
13211010301,13211010200
13211010301,13211010300
13211010302,13211010100
13211010302,13211010300
13211010400,13211010400
13211010500,13211010500
13213010100,13213010100
13213010201,13213010201
13213010201,13213010300
13213010203,13213010202
13213010204,13213010202
13213010300,13213010300
13213010300,13213010400
13213010401,13213010400
13213010402,13213010400
13213010500,13213010500
13213010600,13213010600
13213010600,13213010700
13213010700,13213010700
13215000200,13215000200
13215000200,13215010402
13215000300,13215000300
13215000400,13215000400
13215000800,13215000800
13215000900,13215000900
13215001000,13215001000
13215001100,13215001100
13215001200,13215001200
13215001200,13215011200
13215001400,13215001400
13215001600,13215001600
13215001600,13215011400
13215001800,13215001800
13215002000,13215002000
13215002100,13215002100
13215002200,13215002200
13215002300,13215002300
13215002400,13215002400
13215002500,13215002500
13215002700,13215002700
13215002800,13215002000
13215002800,13215002800
13215002901,13215002000
13215002901,13215002901
13215002902,13215002800
13215002902,13215002902
13215003000,13215003000
13215003200,13215003200
13215003301,13215003301
13215003301,13215010802
13215003302,13215003302
13215003400,13215003400
13215003400,13215010801
13215003400,13215011500
13215010106,13215010106
13215010108,13215010104
13215010109,13215010104
13215010110,13215010106
13215010110,13215010107
13215010110,13215010203
13215010111,13215010107
13215010204,13215010204
13215010205,13215010205
13215010206,13215010201
13215010207,13215010201
13215010207,13215010302
13215010208,13215010203
13215010209,13215010203
13215010301,13215010301
13215010303,13215010302
13215010304,13215010302
13215010401,13215010401
13215010402,13215010402
13215010501,13215010501
13215010502,13215010502
13215010502,13215010605
13215010602,13215010602
13215010605,13215010605
13215010606,13215010606
13215010606,13215010802
13215010607,13215010607
13215010608,13215010608
13215010701,13215010701
13215010702,13215010702
13215010704,13215010703
13215010705,13215010703
13215010801,13053020205
13215010801,13215010801
13215010801,13215011500
13215010802,13053020206
13215010802,13215010701
13215010802,13215010702
13215010802,13215010802
13215011100,13215011100
13215011200,13215011100
13215011200,13215011200
13215011400,13215000300
13215011400,13215000400
13215011400,13215001600
13215011400,13215011400
13215011500,13053020203
13215011500,13215002500
13215011500,13215011500
13217100101,13217100100
13217100101,13217100202
13217100102,13217100100
13217100102,13247060102
13217100202,13217100202
13217100203,13217100201
13217100204,13217100201
13217100301,13217100300
13217100302,13217100300
13217100400,13217100400
13217100503,13217100501
13217100504,13217100501
13217100505,13217100501
13217100506,13217100400
13217100506,13217100502
13217100507,13217100502
13217100600,13217100600
13217100701,13217100700
13217100702,13217100700
13217100801,13217100600
13217100801,13217100800
13217100802,13217100800
13217100902,13217100902
13217100903,13217100903
13217100904,13217100901
13217100905,13217100901
13219030101,13219030100
13219030102,13219030100
13219030103,13219030100
13219030104,13219030100
13219030201,13219030200
13219030202,13219030200
13219030300,13219030300
13219030401,13219030400
13219030402,13219030400
13219030500,13219030500
13219030600,13219030500
13219030600,13219030600
13221960100,13221960100
13221960203,13221960201
13221960204,13221960201
13221960205,13221960202
13221960206,13221960202
13221960300,13221960300
13223120104,13223120104
13223120105,13223120101
13223120106,13223120101
13223120107,13223120101
13223120108,13223120102
13223120109,13223120101
13223120109,13223120102
13223120110,13223120101
13223120110,13223120103
13223120111,13223120103
13223120203,13067030238
13223120203,13223120203
13223120205,13223120202
13223120206,13067030234
13223120206,13223120202
13223120207,13223120204
13223120208,13223120204
13223120301,13223120301
13223120303,13223120303
13223120304,13223120302
13223120305,13223120302
13223120306,13223120302
13223120307,13223120302
13223120401,13223120400
13223120402,13223120400
13223120403,13223120400
13223120503,13223120503
13223120504,13223120502
13223120505,13223120502
13223120506,13223120501
13223120507,13223120501
13223120601,13223120601
13223120603,13223120603
13223120604,13223120604
13223120605,13223120605
13223120606,13223120602
13223120607,13223120602
13225040101,13225040101
13225040101,13225040102
13225040103,13225040102
13225040104,13225040102
13225040105,13225040102
13225040200,13225040200
13225040200,13225040301
13225040200,13225040400
13225040301,13225040301
13225040302,13225040302
13225040400,13225040400
13227050101,13227050100
13227050102,13227050100
13227050201,13227050200
13227050202,13227050200
13227050300,13227050300
13227050400,13227050400
13227050400,13227050500
13227050500,13227050500
13227050500,13227050600
13227050601,13227050600
13227050602,13227050600
13229960100,13229960100
13229960100,13229960400
13229960200,13229960200
13229960301,13229960300
13229960302,13229960300
13229960401,13229960400
13229960402,13229960400
13231010101,13231010100
13231010102,13231010100
13231010200,13231010200
13231010300,13231010300
13231010400,13231010100
13231010400,13231010400
13233010100,13233010100
13233010201,13233010200
13233010201,13233010500
13233010202,13233010200
13233010300,13233010300
13233010300,13233010400
13233010400,13233010400
13233010500,13233010200
13233010500,13233010500
13233010600,13233010100
13233010600,13233010600
13233010700,13233010600
13233010700,13233010700
13235950100,13235950100
13235950201,13235950200
13235950202,13235950200
13235950300,13235950300
13237960101,13237960101
13237960103,13237960102
13237960104,13237960102
13237960201,13237960102
13237960201,13237960201
13237960203,13237960202
13237960204,13237960202
13237960204,13237960300
13237960301,13237960300
13237960302,13237960300
13239960300,13239960300
13241970101,13241970100
13241970102,13241970100
13241970103,13241970100
13241970201,13241970201
13241970202,13241970202
13241970302,13241970301
13241970302,13241970302
13241970303,13241970301
13241970303,13241970302
13241970304,13241970301
13241970304,13241970302
13243790100,13243790100
13243790200,13243790200
13245000100,13245000100
13245000100,13245000200
13245000200,13245000100
13245000200,13245000200
13245000300,13245000200
13245000300,13245000300
13245000600,13245000600
13245000700,13245000700
13245000700,13245011000
13245001000,13245001000
13245001100,13245001100
13245001200,13245001100
13245001200,13245001200
13245001300,13245001300
13245001400,13245001400
13245001602,13245001602
13245001603,13245001601
13245001604,13245001601
13245001604,13245001602
13245010101,13245000100
13245010101,13245000200
13245010101,13245010101
13245010101,13245010104
13245010101,13245010106
13245010101,13245010107
13245010104,13245010101
13245010104,13245010104
13245010104,13245010106
13245010105,13245010105
13245010105,13245010107
13245010107,13245010107
13245010108,13245010106
13245010109,13245010106
13245010201,13245001602
13245010201,13245010201
13245010203,13245010203
13245010205,13245010204
13245010206,13245010204
13245010207,13073030506
13245010207,13245010204
13245010207,13245010800
13245010208,13245010204
13245010208,13245010504
13245010300,13245010300
13245010300,13245010400
13245010400,13245010400
13245010506,13245010506
13245010506,13245010508
13245010507,13245010300
13245010507,13245010400
13245010507,13245010506
13245010507,13245010507
13245010507,13245010508
13245010508,13245010508
13245010509,13245010509
13245010510,13245010510
13245010511,13245010511
13245010512,13245010506
13245010512,13245010507
13245010512,13245010512
13245010513,13245010506
13245010513,13245010513
13245010514,13245010204
13245010514,13245010504
13245010514,13245010512
13245010515,13245010504
13245010601,13245010600
13245010602,13245010600
13245010706,13245010706
13245010706,13245010906
13245010707,13245010707
13245010707,13245010800
13245010708,13245010708
13245010709,13245010709
13245010710,13245010710
13245010711,13245010711
13245010711,13245010800
13245010711,13245010904
13245010713,13245010712
13245010714,13245010711
13245010714,13245010712
13245010801,13245010504
13245010801,13245010707
13245010801,13245010800
13245010802,13245010204
13245010802,13245010711
13245010802,13245010800
13245010802,13245010903
13245010802,13245010904
13245010903,13245010800
13245010903,13245010903
13245010904,13245010903
13245010904,13245010904
13245010905,13245010905
13245010905,13245010906
13245010907,13245010903
13245010907,13245010904
13245010907,13245010906
13245010908,13245010906
13245011000,13245001000
13245011000,13245011000
13245011100,13245000900
13245011100,13245001500
13247060101,13247060101
13247060101,13247060201
13247060101,13247060309
13247060103,13247060102
13247060104,13217100100
13247060104,13247060102
13247060104,13247060305
13247060104,13247060308
13247060201,13247060101
13247060201,13247060201
13247060203,13247060201
13247060203,13247060202
13247060204,13247060202
13247060305,13247060102
13247060305,13247060305
13247060306,13247060102
13247060306,13247060306
13247060310,13247060201
13247060310,13247060304
13247060311,13247060304
13247060312,13247060307
13247060313,13247060307
13247060314,13247060307
13247060315,13247060102
13247060315,13247060308
13247060316,13247060308
13247060317,13247060101
13247060317,13247060309
13247060318,13247060309
13247060403,13247060403
13247060406,13247060406
13247060407,13247060407
13247060408,13247060405
13247060409,13247060405
13247060410,13247060404
13247060411,13247060404
13249960100,13249960100
13249960200,13249960200
13251970200,13251970200
13251970300,13251970300
13251970401,13251970400
13251970402,13251970300
13251970402,13251970400
13251970500,13251970500
13251970600,13251970500
13251970600,13251970600
13253200100,13253200100
13253200100,13253200300
13253200200,13253200200
13253200300,13253200100
13253200300,13253200300
13255160101,13255160100
13255160102,13255160100
13255160201,13255160200
13255160202,13255160200
13255160300,13255160300
13255160401,13255160400
13255160402,13255160400
13255160402,13255160800
13255160500,13255160300
13255160500,13255160500
13255160600,13255160600
13255160701,13255160700
13255160702,13255160700
13255160800,13255160400
13255160800,13255160800
13255160900,13255160900
13255161000,13255161000
13255161100,13255160900
13255161100,13255161100
13255161201,13255161200
13255161202,13255161200
13257970101,13257970100
13257970102,13257970100
13257970201,13257970200
13257970202,13257970200
13257970301,13257970301
13257970302,13257970200
13257970302,13257970302
13257970401,13257970302
13257970401,13257970400
13257970402,13257970200
13257970402,13257970400
13259950100,13259950100
13259950400,13259950400
13261950100,13261950100
13261950200,13261950100
13261950200,13261950200
13261950300,13261950300
13261950400,13261950400
13261950500,13261950500
13261950600,13261950600
13261950700,13261950700
13261950800,13261950800
13263960100,13263960100
13263960200,13263960200
13263960300,13263960300
13265010200,13265010200
13267950100,13267950100
13267950202,13267950201
13267950202,13267950202
13267950203,13267950201
13267950204,13267950201
13267950300,13267950300
13267950401,13267950400
13267950402,13267950400
13269950100,13269950100
13269950200,13269950200
13269950301,13269950300
13269950302,13269950300
13271950101,13271950100
13271950102,13271950100
13271950103,13271950100
13271950200,13271950200
13271950500,13271950500
13273120200,13273120200
13273120300,13273120300
13273120400,13273120400
13273120500,13273120500
13275960100,13275960100
13275960200,13275960200
13275960300,13275960300
13275960400,13275960400
13275960501,13275960500
13275960501,13275960700
13275960502,13275960500
13275960601,13275960600
13275960602,13275960600
13275960701,13275960700
13275960702,13275960700
13275960800,13275960800
13275960900,13275960900
13275961000,13275961000
13275961100,13275961000
13275961100,13275961100
13277960100,13277960100
13277960100,13277960200
13277960200,13277960100
13277960200,13277960200
13277960301,13277960300
13277960302,13277960300
13277960401,13277960400
13277960402,13277960400
13277960500,13277960500
13277960500,13277960600
13277960500,13277960900
13277960601,13277960600
13277960602,13277960600
13277960700,13277960200
13277960700,13277960700
13277960700,13277960800
13277960800,13277960800
13277960900,13277960700
13277960900,13277960800
13277960900,13277960900
13279970101,13279970100
13279970102,13279970100
13279970201,13279970200
13279970202,13279970200
13279970202,13279970400
13279970301,13279970300
13279970302,13279970300
13279970400,13279970400
13279970500,13279970300
13279970500,13279970500
13279970600,13279970600
13281960100,13281960100
13281960100,13291000205
13281960200,13281960200
13281960301,13281960300
13281960302,13281960300
13283960100,13283960100
13283960200,13283960100
13283960200,13283960200
13285960101,13285960100
13285960102,13285960100
13285960201,13285960201
13285960201,13285960400
13285960202,13285960202
13285960300,13285960300
13285960401,13285960201
13285960401,13285960400
13285960402,13285960400
13285960501,13285960501
13285960503,13285960502
13285960504,13285960502
13285960600,13285960600
13285960700,13285960700
13285960800,13285960800
13285960800,13285960901
13285960901,13285960901
13285960903,13285960902
13285960904,13285960902
13285961000,13285961000
13285961100,13285960700
13285961100,13285961100
13287970201,13287970200
13287970202,13287970200
13287970300,13287970300
13289060101,13289060100
13289060102,13289060100
13289060200,13289060100
13289060200,13289060200
13291000101,13291000101
13291000101,13291000102
13291000103,13291000101
13291000103,13291000102
13291000104,13291000102
13291000201,13291000201
13291000201,13291000203
13291000203,13291000203
13291000203,13291000205
13291000204,13291000204
13291000204,13291000205
13291000206,13291000102
13291000206,13291000205
13291000207,13291000205
13293010100,13293010100
13293010201,13293010201
13293010202,13293010202
13293010300,13293010300
13293010401,13293010400
13293010402,13293010400
13293010402,13293010500
13293010500,13293010400
13293010500,13293010500
13293010600,13293010600
13295020101,13295020100
13295020102,13295020100
13295020102,13295020501
13295020200,13295020200
13295020301,13295020301
13295020301,13295020302
13295020302,13295020302
13295020400,13295020400
13295020503,13295020100
13295020503,13295020501
13295020504,13295020501
13295020505,13295020502
13295020506,13295020502
13295020601,13295020601
13295020602,13295020602
13295020602,13295020700
13295020701,13295020700
13295020702,13295020700
13295020800,13295020800
13295020800,13295020901
13295020902,13295020902
13295020903,13295020901
13295020904,13295020901
13297110101,13297110100
13297110102,13297110100
13297110200,13297110200
13297110200,13297110300
13297110301,13297110300
13297110302,13297110300
13297110400,13297110400
13297110503,13297110503
13297110504,13297110504
13297110505,13297110505
13297110506,13297110506
13297110508,13297110508
13297110509,13297110507
13297110510,13297110507
13297110601,13297110601
13297110602,13297110602
13297110603,13297110603
13297110701,13297110700
13297110702,13297110700
13297110801,13297110800
13297110802,13297110800
13299950100,13299950100
13299950200,13299950200
13299950300,13299950300
13299950300,13299950400
13299950400,13299950300
13299950400,13299950400
13299950500,13299950300
13299950500,13299950500
13299950600,13299950600
13299950700,13299950700
13299950700,13299950900
13299950801,13299950800
13299950801,13299950900
13299950802,13299950300
13299950802,13299950800
13299950900,13299950600
13299950900,13299950800
13299950900,13299950900
13301970400,13301970400
13301970500,13301970500
13303950100,13303950100
13303950300,13303950300
13303950400,13303950400
13303950500,13303950400
13303950500,13303950500
13303950500,13303950700
13303950700,13303950700
13305970100,13305970100
13305970201,13305970200
13305970202,13305970200
13305970300,13305970300
13305970300,13305970500
13305970400,13305970400
13305970500,13305970500
13305970600,13305970600
13307960100,13197920200
13307960100,13307960100
13307960100,13307960200
13307960200,13307960100
13307960200,13307960200
13309780100,13309780100
13309780200,13309780200
13311950101,13311950100
13311950102,13311950100
13311950202,13311950201
13311950202,13311950202
13311950204,13311950201
13311950204,13311950203
13311950205,13311950201
13311950205,13311950203
13311950206,13311950201
13311950206,13311950202
13311950206,13311950203
13311950207,13311950201
13311950301,13311950201
13311950301,13311950300
13311950302,13311950300
13313000101,13313000101
13313000103,13313000102
13313000104,13313000102
13313000200,13313000200
13313000301,13313000301
13313000303,13313000302
13313000304,13313000102
13313000304,13313000302
13313000401,13313000400
13313000402,13313000400
13313000501,13313000302
13313000501,13313000501
13313000502,13313000502
13313000600,13313000600
13313000700,13313000600
13313000700,13313000700
13313000801,13313000800
13313000802,13313000800
13313000900,13313000900
13313001000,13313001000
13313001100,13313001100
13313001200,13313001200
13313001200,13313001300
13313001300,13313001300
13313001400,13313001400
13313001500,13313001200
13313001500,13313001500
13315960100,13315960100
13315960200,13315960200
13315960300,13315960300
13315960400,13315960400
13317010101,13317010101
13317010102,13317010102
13317010301,13317010301
13317010302,13317010302
13319960200,13319960200
13319960300,13319960200
13319960300,13319960300
13319960400,13319960400
13321950100,13321950100
13321950201,13321950200
13321950202,13321950200
